ValueId,PolyId,AREA,PERIMETER,C_GRDC663#,C_GRDC663-ID,RECORDNAME,SYMBOLFLD,GRDC-ID,GRIDVALUE,RIVERNAME,COUNTRY,GRDC-AREA,STARTMONTH,STARTYEAR,ENDMONTH,ENDYEAR,TIMESERIES,PERCENTRECORD,CELLID,BASINID,BASINNAME,ORDER,NUMBEROFCELLS,STNMAINSTEMLENGT,STNCATCHMENTAREA,STNINTERSTATIONA,NEXTSTATION,INTERSTNA,MEANQ,MINQ,MAXQ,INTERSTNQ,RUNOFF,STNRUNOFF,INTERSTNRO,STNINTERSTNRO,WBMINTERSTNRUNOF,WMINTERSTNPRECIP,CORRECTIONCOEF,WBMRUNOFF,X-COORD,Y-COORD
"254","0",0.000,0.000,"254","254",Samburg,Monthly,"2999500","254",Pur,RS,95100.0,"1","1965","12","1990",M,14.1,"31977","66",Pur - Taz,"3","69",646.5,91602.9,91602.9,"0",95100.0,906.2,105.0,4835.3,906.2,300.5,312.0,300.5,312.0,406.90,686.54,0.8,406.90,78.250,67.250
"255","0",0.000,0.000,"255","255",Buyaga,Monthly,"2999800","255",Amga,RS,23900.0,"1","1965","12","1984",M,0.0,"11589","9",Lena,"2","15",407.1,23846.2,23846.2,"196",23900.0,129.0,4.0,977.0,129.0,170.2,170.6,170.2,170.6,260.67,611.03,0.7,260.67,126.750,59.750
"256","0",0.000,0.000,"256","256",7.5km Downstream of mouth Of River Pur,Monthly,"2999910","256",Olenek,RS,198000.0,"1","1965","12","1984",M,0.0,"34612","86",Olenek,"4","176",1485.0,197907.9,61521.8,"0",71000.0,999.5,0.0,11300.0,282.3,159.2,159.3,125.4,144.7,29.01,295.26,5.0,39.93,122.750,72.250
"257","0",0.000,0.000,"257","257",Sukhana,Daily,"2999920","257",Olenek,RS,127000.0,"1","1978","12","1994",D,0.0,"34629","86",Olenek,"3","117",773.2,136386.1,136386.1,"256",127000.0,717.2,0.0,6937.8,717.2,178.1,165.8,178.1,165.8,44.86,336.55,3.7,44.86,117.750,68.750
"258","0",0.000,0.000,"258","258",Puerto Berrio,Monthly,"3103500","258",Magdalena,CO,74410.0,"1","1969","12","1984",M,18.8,"33572","76",Magdalena,"2","23",647.7,70912.7,70912.7,"0",74410.0,2481.0,967.0,5107.0,2481.0,1051.5,1103.3,1051.5,1103.3,955.86,2022.22,1.2,955.86,-74.750,6.250
"259","0",0.000,0.000,"259","259",Pte Pusmeo,Monthly,"3142500","259",Patia,CO,13147.0,"1","1971","12","1984",M,11.3,"48097","687",GHAASBasin687,"2","4",189.8,12360.3,12360.3,"0",13147.0,290.4,100.0,664.0,290.4,696.7,741.0,696.7,741.0,692.77,1532.31,1.1,692.77,-77.250,1.750
"260","0",0.000,0.000,"260","260",Panamericana,Monthly,"3178800","260",Limari,CH,11343.0,"1","1966","12","1984",M,44.3,"49714","923",GHAASBasin923,"2","5",146.8,13269.2,13269.2,"0",11343.0,11.7,0.0,279.0,11.7,32.7,27.9,32.7,27.9,58.08,207.56,0.5,58.08,-71.250,-30.750
"261","0",0.000,0.000,"261","261",Cabimbao,Monthly,"3179200","261",Maipo,CH,14823.0,"1","1966","12","1984",M,37.3,"48301","718",Maipo,"2","6",194.3,15436.5,15436.5,"0",14823.0,119.3,3.0,502.0,119.3,253.8,243.7,253.8,243.7,237.14,552.94,1.0,237.14,-71.250,-33.750
"262","0",0.000,0.000,"262","262",Dos Aguas,Monthly,"3206630","262",Caura,VN,25000.0,"1","1978","12","1988",M,7.6,"20908","22",Orinoco,"2","8",245.3,24635.0,24635.0,"0",25000.0,1876.0,262.0,4364.0,1876.0,2366.4,2401.5,2366.4,2401.5,1474.42,2576.67,1.6,1474.42,-63.750,5.750
"263","0",0.000,0.000,"263","263",Puente Angostura,Monthly,"3206720","263",Orinoco,VN,836000.0,"5","1923","12","1989",M,1.7,"20826","22",Orinoco,"4","295",1570.2,907313.1,796117.4,"0",717170.0,30620.8,3398.0,85963.0,27292.9,1155.1,1064.3,1200.1,1081.1,1129.18,2319.33,1.0,1258.68,-64.250,7.750
"264","0",0.000,0.000,"264","264",Tama-Tama,Monthly,"3206800","264",Orinoco,VN,37870.0,"1","1978","12","1988",M,0.0,"20880","22",Orinoco,"3","13",333.4,40139.0,40139.0,"263",37870.0,1227.0,192.0,2818.0,1227.0,1021.8,964.1,1021.8,964.1,2313.45,3626.80,0.4,2313.45,-65.250,3.250
"265","0",0.000,0.000,"265","265",Solano,Monthly,"3218100","265",Brazo Casiquiare,VN,80960.0,"1","1978","12","1988",M,1.5,"20860","22",Orinoco,"3","23",490.6,71056.7,71056.7,"263",80960.0,2100.8,100.0,5439.0,2100.8,818.3,932.4,818.3,932.4,2113.77,3560.08,0.4,2113.77,-66.250,2.250
"266","0",0.000,0.000,"266","266",Posadas,Monthly,"3264500","266",Parana,AG,975000.0,"1","1901","4","1986",M,9.4,"7198","6",Parana,"4","334",1881.4,958816.2,89272.6,"269",105483.0,12049.9,5543.0,31693.0,2037.4,389.8,396.3,609.1,719.7,740.51,1785.81,1.0,542.12,-56.250,-27.250
"267","0",0.000,0.000,"267","267",la Punilla,Monthly,"3265005","267",Calchaqui,AG,19800.0,"9","1948","6","1968",M,5.6,"7428","6",Parana,"2","7",291.9,19547.6,19547.6,"268",19800.0,6.4,0.0,121.0,6.4,10.2,10.4,10.2,10.4,219.91,514.85,0.0,219.91,-66.250,-25.750
"268","0",0.000,0.000,"268","268",el Arenal,Monthly,"3265100","268",Salado,AG,40000.0,"9","1929","8","1980",M,7.1,"7330","6",Parana,"2","15",542.3,41960.0,22412.4,"0",20200.0,19.2,0.0,219.0,12.8,15.1,14.4,19.9,17.9,165.71,587.02,0.1,190.96,-64.250,-25.250
"269","0",0.000,0.000,"269","269",Corrientes,Monthly,"3265300","269",Parana,AG,1950000.0,"9","1904","8","1983",M,1.3,"7192","6",Parana,"5","756",1810.9,2172009.2,518973.3,"0",353769.0,16595.2,4092.0,54500.0,1642.2,268.4,241.0,146.4,99.8,101.79,1113.55,1.0,319.73,-58.750,-27.250
"270","0",0.000,0.000,"270","270",Algarrobito (1971: San Telmo),Monthly,"3268130","270",Grande de Tarija,AG,10460.0,"9","1964","8","1980",M,5.9,"7509","6",Parana,"2","4",186.9,11474.5,11474.5,"271",10460.0,115.8,10.0,646.0,115.8,349.1,318.3,349.1,318.3,254.48,847.49,1.3,254.48,-64.750,-22.250
"271","0",0.000,0.000,"271","271",Zanja del Tigre,Monthly,"3268150","271",Bermejo,AG,24931.0,"9","1940","8","1980",M,2.4,"7396","6",Parana,"2","8",242.5,22908.4,11433.9,"269",14471.0,317.5,13.0,2522.0,201.7,401.6,437.1,439.6,556.3,85.48,924.42,6.5,170.13,-64.250,-22.750
"272","0",0.000,0.000,"272","272",Caimancito (Puente Carretero),Monthly,"3268270","272",San Francisco,AG,25800.0,"10","1946","2","1980",M,8.8,"7303","6",Parana,"3","20",523.8,56651.5,56651.5,"269",25800.0,98.5,6.0,1325.0,98.5,120.3,54.8,120.3,54.8,102.86,525.33,0.5,102.86,-64.250,-23.750
"273","0",0.000,0.000,"273","273",la Paz,Monthly,"3268500","273",Pilcomayo,AG,96000.0,"9","1960","8","1980",M,4.8,"7272","6",Parana,"3","36",740.4,103994.7,103994.7,"269",96000.0,188.1,8.0,1180.0,188.1,61.8,57.0,61.8,57.0,72.35,544.56,0.8,72.35,-62.750,-21.750
"274","0",0.000,0.000,"274","274",Tinogasta,Monthly,"3274030","274",Abaucan,AG,14000.0,"9","1919","12","1956",M,1.8,"29024","48",Colorado (Arg),"2","6",240.8,16350.5,16350.5,"0",14000.0,2.1,1.0,21.0,2.1,4.8,4.1,4.8,4.1,6.13,148.74,0.7,6.13,-68.250,-28.750
"275","0",0.000,0.000,"275","275",el Sauce (1967: Embalse Rio Hondo),Monthly,"3274150","275",Dulce,AG,20200.0,"9","1926","4","1980",M,3.8,"37415","126",Noname (GHAASBasin174),"2","8",259.9,22070.9,22070.9,"0",20200.0,94.2,0.0,1999.0,94.2,147.1,134.7,147.1,134.7,56.36,671.68,2.4,56.36,-65.250,-27.250
"276","0",0.000,0.000,"276","276",Pachimoco,Monthly,"3275050","276",Jachal,AG,25500.0,"7","1921","6","1980",M,15.0,"29013","48",Colorado (Arg),"2","10",373.8,26835.8,26835.8,"0",25500.0,8.9,3.0,114.0,8.9,11.1,10.5,11.1,10.5,5.58,125.55,1.9,5.58,-68.750,-30.750
"277","0",0.000,0.000,"277","277",la Puntilla,Monthly,"3275100","277",San Juan,AG,25000.0,"7","1909","5","1980",M,1.5,"29014","48",Colorado (Arg),"2","10",249.0,26356.5,26356.5,"0",25000.0,56.1,3.0,669.0,56.1,70.8,67.2,70.8,67.2,109.43,243.47,0.6,109.43,-69.250,-31.250
"278","0",0.000,0.000,"278","278",Arco del Desaguadero,Monthly,"3275270","278",Desaguadero,AG,10212.0,"9","1936","10","1951",M,7.3,"29036","48",Colorado (Arg),"2","4",148.3,10311.0,10311.0,"0",10212.0,10.9,0.0,274.0,10.9,33.8,33.4,33.8,33.4,-0.00,297.22,1.0,-0.00,-67.750,-33.750
"279","0",0.000,0.000,"279","279",Buta Ranquil,Monthly,"3275700","279",Colorado,AG,15300.0,"4","1940","6","1980",M,1.8,"34964","89",Negro Arg,"2","5",226.4,12286.7,12286.7,"281",15300.0,143.9,39.0,684.0,143.9,296.5,369.2,296.5,369.2,223.95,521.94,1.6,223.95,-69.750,-37.750
"280","0",0.000,0.000,"280","280",Pichi Mahuida,Monthly,"3275750","280",Colorado,AG,22300.0,"7","1918","6","1980",M,1.6,"28995","48",Colorado (Arg),"3","28",770.9,69067.5,69067.5,"0",22300.0,130.4,27.0,694.0,130.4,184.4,59.5,184.4,59.5,88.65,355.23,0.7,88.65,-65.750,-38.750
"281","0",0.000,0.000,"281","281",Paso de los Indios,Monthly,"3275800","281",Neuquen,AG,30200.0,"4","1903","3","1980",M,1.6,"34957","89",Negro Arg,"2","12",367.6,29246.4,16959.7,"283",14900.0,311.9,11.0,1721.0,168.0,325.7,336.3,355.7,312.5,217.04,552.06,1.4,219.94,-69.250,-38.750
"282","0",0.000,0.000,"282","282",Paso Limay,Monthly,"3275900","282",Limay,AG,26400.0,"4","1903","3","1980",M,1.3,"35040","90",Chubut,"2","10",291.9,23205.4,23205.4,"0",26400.0,746.0,72.0,2628.0,746.0,891.1,1013.8,891.1,1013.8,122.38,394.89,8.3,122.38,-69.750,-41.250
"283","0",0.000,0.000,"283","283",Primera Angostura,Monthly,"3275990","283",Negro,AG,95000.0,"4","1927","3","1980",M,1.9,"34940","89",Negro Arg,"4","78",930.4,185797.9,156551.5,"0",64800.0,870.1,90.0,2892.0,558.2,288.8,147.7,271.7,112.5,216.61,506.93,0.5,217.13,-64.250,-40.250
"284","0",0.000,0.000,"284","284",Los Altares,Monthly,"3276200","284",Chubut,AG,16400.0,"4","1943","3","1980",M,2.6,"35046","90",Chubut,"1","6",302.0,13601.2,13601.2,"0",16400.0,48.8,4.0,261.0,48.8,93.8,113.1,93.8,113.1,22.30,304.43,5.1,22.30,-67.750,-43.250
"285","0",0.000,0.000,"285","285",Vuelta del Senguerr,Monthly,"3276320","285",Senguerr,AG,17500.0,"4","1937","3","1959",M,4.3,"35036","90",Chubut,"3","15",257.7,32739.0,32739.0,"0",17500.0,48.9,1.0,186.0,48.9,88.1,47.1,88.1,47.1,285.50,669.90,0.2,285.50,-69.750,-45.750
"286","0",0.000,0.000,"286","286",Charles Fuhr,Monthly,"3276800","286",Santa Cruz,AG,15550.0,"8","1955","7","1980",M,7.7,"46450","512",Santa Cruz,"2","8",233.4,15875.5,15875.5,"0",15550.0,689.8,125.0,2030.0,689.8,1398.9,1370.2,1398.9,1370.2,185.91,595.77,7.4,185.91,-71.250,-50.250
"287","0",0.000,0.000,"287","287",Apaikwa,Daily,"3308300","287",Mazaruni,GY,14000.0,"1","1978","12","1995",D,7.6,"36434","109",Essequibo,"2","5",244.6,15373.0,15373.0,"0",14000.0,773.1,91.5,2047.0,773.1,1741.4,1585.8,1741.4,1585.8,1018.31,2245.44,1.6,1018.31,-60.250,6.250
"288","0",0.000,0.000,"288","288",Plantain Island,Monthly,"3308600","288",Essequibo,GY,66600.0,"1","1965","12","1990",M,11.5,"36419","109",Essequibo,"2","22",602.0,67865.9,67865.9,"0",66600.0,2103.5,178.0,7630.0,2103.5,996.0,977.5,996.0,977.5,938.96,2168.80,1.0,938.96,-58.750,5.750
"289","0",0.000,0.000,"289","289",Salto,Monthly,"3469050","289",Uruguay,UY,244000.0,"1","1965","12","1991",M,41.4,"30769","58",Urugay,"4","90",1146.2,243471.3,151686.6,"0",160235.0,5224.9,294.0,17825.0,3580.4,675.3,676.8,704.7,744.4,683.46,1698.46,1.1,742.66,-57.750,-31.250
"290","0",0.000,0.000,"290","290",Palmar,Monthly,"3469100","290",Negro,UY,63000.0,"1","1910","12","1979",M,13.1,"30782","58",Urugay,"3","26",405.2,67708.7,41479.5,"0",37189.0,721.6,0.0,6231.0,315.3,361.2,336.1,267.3,239.7,341.29,1232.46,0.7,375.50,-57.250,-33.250
"291","0",0.000,0.000,"291","291",Paso de la Laguna,Monthly,"3469200","291",Tacuarembo,UY,14038.0,"1","1978","12","1988",M,3.8,"30796","58",Urugay,"2","6",192.7,15714.7,15714.7,"290",14038.0,226.2,10.0,1156.0,226.2,508.2,454.0,508.2,454.0,448.66,1356.68,1.0,448.66,-55.250,-32.250
"292","0",0.000,0.000,"292","292",Paso Pereira,Monthly,"3469400","292",Negro,UY,11773.0,"1","1978","11","1988",M,8.3,"30808","58",Urugay,"2","4",166.8,10514.5,10514.5,"290",11773.0,180.1,0.0,1926.0,180.1,482.5,540.3,482.5,540.3,401.13,1343.10,1.3,401.13,-55.750,-32.250
"293","0",0.000,0.000,"293","293",Langa Tabiki,Monthly,"3512400","293",Maroni,FG,60930.0,"11","1951","12","1995",M,1.9,"41336","229",Maroni,"3","20",389.2,61712.8,61712.8,"0",60930.0,1682.3,53.0,5581.0,1682.3,870.7,859.7,870.7,859.7,1107.09,2504.43,0.8,1107.09,-54.250,5.250
"294","0",0.000,0.000,"294","294",Maripa,Monthly,"3514800","294",Oyapock,FG,25120.0,"4","1953","12","1995",M,1.4,"45432","430",Oyapok,"2","7",212.6,21613.6,21613.6,"0",25120.0,835.0,71.0,3485.0,835.0,1048.3,1218.3,1048.3,1218.3,1469.97,2795.60,0.8,1469.97,-52.250,3.250
"295","0",0.000,0.000,"295","295",Caracarai,Monthly,"3618500","295",Rio Branco,BZ,124980.0,"1","1967","1","1992",M,10.9,"218","1",Amazon,"3","40",791.1,123420.9,123420.9,"313",124980.0,2926.2,244.0,11178.0,2926.2,738.4,747.7,738.4,747.7,795.64,2024.53,0.9,795.64,-60.750,2.250
"296","0",0.000,0.000,"296","296",Uaracu,Monthly,"3618950","296",Rio Uaupes,BZ,40506.0,"10","1977","5","1992",M,9.9,"386","1",Amazon,"2","12",546.4,37088.2,37088.2,"313",40506.0,2387.5,144.0,5716.0,2387.5,1858.8,2030.1,1858.8,2030.1,1605.26,2946.01,1.3,1605.26,-69.250,0.750
"297","0",0.000,0.000,"297","297",Acanaui,Monthly,"3621200","297",Rio Japura,BZ,242259.0,"8","1973","3","1993",M,7.1,"131","1",Amazon,"3","72",1481.8,222517.8,33988.5,"313",45123.0,13914.9,2900.0,25533.0,814.6,1811.4,1972.1,569.3,755.8,1713.07,3089.44,0.4,1379.72,-65.750,-1.750
"298","0",0.000,0.000,"298","298",Vila Bittencourt,Monthly,"3621400","298",Rio Japura,BZ,197136.0,"4","1980","4","1993",M,7.7,"158","1",Amazon,"3","61",1125.4,188529.3,188529.3,"297",197136.0,13100.3,3078.0,27494.0,13100.3,2095.7,2191.3,2095.7,2191.3,1319.63,2647.33,1.7,1319.63,-68.750,-1.750
"299","0",0.000,0.000,"299","299",Estirao do Repouso,Monthly,"3622400","299",Rio Javari,BZ,58107.0,"11","1980","3","1993",M,12.5,"312","1",Amazon,"3","19",457.3,58416.8,58416.8,"301",58107.0,2462.6,177.0,4740.0,2462.6,1336.5,1329.4,1336.5,1329.4,1099.49,2509.08,1.2,1099.49,-71.750,-4.750
"300","0",0.000,0.000,"300","300",Seringal do Itui,Monthly,"3622801","300",Rio Itui,BZ,19103.0,"10","1980","7","1992",M,10.3,"502","1",Amazon,"2","8",313.7,24599.5,24599.5,"301",19103.0,797.7,26.0,1602.0,797.7,1316.9,1022.7,1316.9,1022.7,1394.60,2780.34,0.7,1394.60,-70.750,-5.250
"301","0",0.000,0.000,"301","301",Sao Paulo de Olivenca,Monthly,"3623100","301",Amazonas (Rio Solimoes),BZ,990781.0,"3","1979","6","1993",M,4.4,"49","1",Amazon,"4","324",1995.9,992798.1,909781.8,"313",913571.0,7034.6,2054.0,12522.0,3774.3,223.9,223.5,130.3,130.8,687.88,1843.39,0.2,729.61,-69.750,-4.250
"302","0",0.000,0.000,"302","302",Gaviao,Monthly,"3624120","302",Rio Jurua,BZ,162000.0,"7","1972","3","1993",M,5.7,"171","1",Amazon,"3","55",1102.1,168447.2,82875.3,"313",78513.0,4765.3,708.0,9772.0,2575.0,927.6,892.1,1034.3,979.9,1188.07,2533.59,0.8,1011.03,-67.250,-5.250
"303","0",0.000,0.000,"303","303",Cruzeiro do Sul,Monthly,"3624160","303",Rio Jurua,BZ,38537.0,"9","1967","1","1993",M,5.9,"360","1",Amazon,"2","14",433.9,42801.5,27555.5,"302",21956.0,913.3,75.5,2992.0,501.3,747.4,672.9,720.0,573.7,868.03,2228.85,0.7,793.82,-72.250,-7.250
"304","0",0.000,0.000,"304","304",Taumaturgo,Monthly,"3624180","304",Rio Jurua,BZ,16581.0,"5","1981","3","1993",M,8.3,"640","1",Amazon,"2","5",244.8,15246.1,15246.1,"303",16581.0,412.1,5.4,1511.0,412.1,783.7,852.3,783.7,852.3,659.70,2058.28,1.3,659.70,-72.750,-8.750
"305","0",0.000,0.000,"305","305",Envira,Monthly,"3624300","305",Rio Tarauaca,BZ,44950.0,"2","1978","3","1993",M,7.3,"362","1",Amazon,"2","14",478.8,42770.3,42770.3,"302",44950.0,1276.9,117.0,3676.0,1276.9,895.9,941.5,895.9,941.5,885.35,2214.70,1.1,885.35,-70.250,-7.250
"306","0",0.000,0.000,"306","306",Rio Branco,Monthly,"3625150","306",Rio Acre,BZ,22670.0,"9","1967","1","1993",M,9.6,"587","1",Amazon,"2","6",320.9,18251.2,18251.2,"309",22670.0,353.6,17.1,1501.0,353.6,491.9,610.9,491.9,610.9,785.41,2145.68,0.8,785.41,-68.750,-9.750
"307","0",0.000,0.000,"307","307",Aruma-Jusante,Monthly,"3625310","307",Rio Purus,BZ,359853.0,"12","1975","4","1993",M,27.2,"86","1",Amazon,"4","118",1744.4,360990.7,119834.1,"313",139502.0,10434.6,2774.0,24538.0,4865.0,914.4,911.6,1099.8,1280.3,997.64,2411.01,1.3,833.67,-61.750,-4.250
"308","0",0.000,0.000,"308","308",Labrea,Monthly,"3625340","308",Rio Purus,BZ,220351.0,"7","1967","1","1993",M,5.6,"125","1",Amazon,"4","79",1185.8,241156.6,171116.3,"307",157185.0,5569.6,666.0,12544.0,4290.5,797.1,728.3,860.8,790.7,749.21,2101.80,1.1,752.20,-64.750,-7.250
"309","0",0.000,0.000,"309","309",Seringal Da Caridade,Monthly,"3625370","309",Rio Purus,BZ,63166.0,"8","1967","1","1993",M,9.0,"294","1",Amazon,"3","23",587.2,70040.3,51789.0,"308",40496.0,1279.0,62.7,5488.0,925.5,638.6,575.9,720.7,563.5,750.38,2129.05,0.8,759.50,-68.750,-9.250
"310","0",0.000,0.000,"310","310",Porto Velho,Monthly,"3627040","310",Rio Madeira,BZ,954285.0,"1","1970","5","1985",M,3.6,"50","1",Amazon,"5","332",1868.8,992572.3,992572.3,"313",954285.0,19758.4,3661.0,47570.0,19758.4,653.0,627.8,653.0,627.8,501.33,1661.32,1.3,501.33,-64.250,-8.750
"311","0",0.000,0.000,"311","311",Jiparana (Rondonia),Monthly,"3627408","311",Rio Jiparana,BZ,32606.0,"5","1977","6","1991",M,25.6,"423","1",Amazon,"2","11",344.5,33300.9,33300.9,"313",32606.0,671.6,111.0,2099.0,671.6,649.6,636.0,649.6,636.0,713.46,1802.60,0.9,713.46,-61.750,-10.750
"312","0",0.000,0.000,"312","312",Estirao Da Angelica,Monthly,"3628500","312",Rio Mapuera,BZ,26040.0,"12","1970","6","1984",M,9.4,"456","1",Amazon,"2","9",356.6,27819.4,27819.4,"313",26040.0,727.1,12.6,3505.0,727.1,880.5,824.2,880.5,824.2,639.05,1999.30,1.3,639.05,-57.750,-0.750
"313","0",0.000,0.000,"313","313",Obidos,Monthly,"3629000","313",Amazonas,BZ,4640300.0,"1","1928","3","1996",M,30.9,"8","1",Amazon,"6","1513",3868.9,4622624.0,1663668.5,"0",1706990.0,176176.7,75602.0,306317.0,113556.6,1197.3,1201.9,2097.9,2152.5,1140.22,2519.76,1.9,886.17,-55.250,-1.750
"314","0",0.000,0.000,"314","314",Barra do Sao Manuel-Jusante,Monthly,"3629180","314",Rio Tapajos,BZ,332163.0,"11","1975","12","1994",M,21.3,"89","1",Amazon,"4","115",1011.1,348343.8,139383.9,"0",136720.0,8341.7,2900.0,20291.0,2938.0,792.0,755.2,677.7,664.7,970.23,2108.37,0.7,1014.10,-58.250,-7.250
"315","0",0.000,0.000,"315","315",Fontanilhas,Monthly,"3629380","315",Rio Juruena,BZ,57958.0,"1","1978","7","1995",M,2.3,"323","1",Amazon,"3","18",410.1,54126.7,54126.7,"314",57958.0,1425.5,116.0,2606.0,1425.5,775.7,830.6,775.7,830.6,859.51,1784.19,1.0,859.51,-58.750,-12.250
"316","0",0.000,0.000,"316","316",Tres Marias,Monthly,"3629790","316",Rio Sao Manoel,BZ,137485.0,"12","1975","5","1995",M,39.7,"182","1",Amazon,"3","51",989.2,154833.2,154833.2,"314",137485.0,3978.1,988.0,10365.0,3978.1,912.5,810.3,912.5,810.3,1107.63,2287.97,0.7,1107.63,-57.750,-8.250
"317","0",0.000,0.000,"317","317",Altamira,Monthly,"3630050","317",Xingu,BZ,446570.0,"4","1971","1","1995",M,4.7,"81","1",Amazon,"4","147",1578.9,448085.8,322365.1,"0",322743.0,8670.1,808.0,32298.0,6055.4,612.3,610.2,591.7,592.4,872.81,2041.40,0.7,937.51,-52.750,-3.750
"318","0",0.000,0.000,"318","318",Pedra do o,Monthly,"3630120","318",Rio Iriri,BZ,123827.0,"9","1976","4","1995",M,19.2,"215","1",Amazon,"3","41",858.6,125720.6,46160.6,"317",37837.0,2614.7,125.0,10241.0,1250.5,665.9,655.9,1042.2,854.3,985.84,2316.28,0.9,1103.40,-53.750,-4.250
"319","0",0.000,0.000,"319","319",Laranjeiras,Monthly,"3630150","319",Rio Iriri,BZ,65187.0,"1","1976","2","1989",M,10.7,"315","1",Amazon,"2","19",613.4,58138.1,58138.1,"318",65187.0,1234.8,31.6,5967.0,1234.8,597.4,669.8,597.4,669.8,1135.86,2368.16,0.6,1135.86,-54.250,-6.250
"320","0",0.000,0.000,"320","320",Boca do Inferno,Monthly,"3630215","320",Rio Curua,BZ,20803.0,"4","1973","12","1994",M,2.7,"537","1",Amazon,"2","7",277.4,21421.9,21421.9,"318",20803.0,129.4,0.1,839.0,129.4,196.2,190.6,196.2,190.6,1268.60,2489.11,0.2,1268.60,-54.750,-7.250
"321","0",0.000,0.000,"321","321",Arapari,Monthly,"3630300","321",Rio Maicuru,BZ,17072.0,"6","1972","12","1995",M,1.7,"555","1",Amazon,"1","6",356.6,18546.3,18546.3,"0",17072.0,115.2,0.6,605.0,115.2,212.9,196.0,212.9,196.0,945.56,2213.98,0.2,945.56,-54.250,-1.250
"322","0",0.000,0.000,"322","322",Sao Francisco,Monthly,"3631100","322",Rio Jari,BZ,51343.0,"8","1968","4","1986",M,9.2,"327","1",Amazon,"3","17",504.3,52541.4,21638.1,"0",20398.0,1004.1,46.4,3287.0,514.5,616.7,602.7,795.4,749.8,1303.98,2604.47,0.6,1247.46,-52.250,-0.750
"323","0",0.000,0.000,"323","323",Fazenda Paquira,Monthly,"3631210","323",Rio Paru de Este,BZ,30945.0,"1","1973","4","1989",M,3.9,"432","1",Amazon,"2","10",370.1,30903.4,30903.4,"322",30945.0,489.6,1.5,1654.0,489.6,499.0,499.6,499.0,499.6,1207.88,2556.31,0.4,1207.88,-53.250,0.250
"324","0",0.000,0.000,"324","324",Colonia Dos Americanos,Monthly,"3649014","324",Rio Das Almas,BZ,18282.0,"10","1973","5","1989",M,7.8,"25821","36",Tocantins,"2","9",294.0,26841.4,26841.4,"327",18282.0,335.4,67.6,1956.0,335.4,578.5,394.1,578.5,394.1,876.32,1755.48,0.4,876.32,-49.250,-14.750
"325","0",0.000,0.000,"325","325",Jacinto,Monthly,"3649211","325",Rio Santa Tereza,BZ,13811.0,"12","1971","3","1991",M,19.4,"25843","36",Tocantins,"1","4",244.6,12047.6,12047.6,"330",13811.0,187.7,3.8,836.0,187.7,428.6,491.3,428.6,491.3,775.24,1656.17,0.6,775.24,-49.250,-12.250
"326","0",0.000,0.000,"326","326",Fazenda Lobeira,Monthly,"3649240","326",Rio Manuel Alves,BZ,14462.0,"9","1969","3","1992",M,16.3,"25834","36",Tocantins,"2","5",217.7,15137.9,15137.9,"327",14462.0,207.0,26.1,1403.0,207.0,451.4,431.3,451.4,431.3,728.46,1645.35,0.6,728.46,-47.750,-11.750
"327","0",0.000,0.000,"327","327",Porto Nacional,Monthly,"3649250","327",Tocantins,BZ,175360.0,"1","1949","11","1983",M,1.0,"25786","36",Tocantins,"3","58",805.2,174390.6,132411.2,"334",142616.0,2245.5,278.0,16866.0,1703.1,403.8,406.1,376.6,405.6,729.66,1657.13,0.6,752.13,-48.250,-10.750
"328","0",0.000,0.000,"328","328",Araguaiana,Monthly,"3649412","328",Rio Araguaia,BZ,50930.0,"1","1970","6","1986",M,29.9,"25806","36",Tocantins,"3","19",419.8,56323.7,56323.7,"329",50930.0,915.7,183.0,3602.0,915.7,567.0,512.7,567.0,512.7,733.92,1777.58,0.7,733.92,-51.750,-15.250
"329","0",0.000,0.000,"329","329",Fazenda Telesforo,Monthly,"3649414","329",Rio Araguaia,BZ,131600.0,"9","1969","1","1987",M,8.3,"25792","36",Tocantins,"3","45",797.2,134108.4,77784.7,"330",80670.0,1482.4,188.0,5147.0,566.7,355.2,348.6,221.5,229.7,767.62,1736.35,0.3,753.47,-50.250,-12.250
"330","0",0.000,0.000,"330","330",Conceicao do Araguaia,Monthly,"3649416","330",Rio Araguaia,BZ,320290.0,"1","1969","6","1987",M,2.6,"25770","36",Tocantins,"4","105",1276.3,315378.0,112369.0,"331",119533.0,4857.9,2.7,23998.0,2320.2,478.3,485.8,612.1,651.2,722.94,1750.60,0.9,743.14,-49.750,-8.750
"331","0",0.000,0.000,"331","331",Xambioa,Monthly,"3649418","331",Rio Araguaia,BZ,364496.0,"9","1969","4","1987",M,11.0,"25766","36",Tocantins,"4","121",1498.3,364357.9,48979.9,"334",44206.0,5507.8,519.0,21102.0,649.9,476.5,476.7,463.7,418.5,642.64,1763.57,0.7,729.63,-49.250,-6.750
"332","0",0.000,0.000,"332","332",Toriqueje,Monthly,"3649614","332",Rio Das Mortes,BZ,17850.0,"1","1968","12","1986",M,3.9,"25832","36",Tocantins,"2","6",268.2,17887.4,17887.4,"333",17850.0,344.7,140.0,1001.0,344.7,609.1,607.8,609.1,607.8,748.17,1730.00,0.8,748.17,-53.250,-15.250
